provcd,countyid,cid,age,health,minority,stateown,collective,private,foreign,formal,part_time,mwage_atax,bcollar,wcollar,service,week_whours,employ,familysize,BJ,TJ,HeB,ShX,NMG,LN,JN,HLJ,SH,JS,ZJ,AnH,FJ,JX,ShD,HeN,HuB,HuN,GuD,GuX,HaN,ChQ,SiCh,GuZ,YunN,XZ,ShaX,GS,QinH,NinX,XinJ,lnwage,experience,urban,gender,hukou,spouse,edu,military1,party1,evsmoke1,agri_job,gsubsidy,gsubsidy_amount,subsidy,lnsubsidy,lngsubsidy,employ_w,good_job
四川省,41,116600,50,3,0,0,0,1,0,0,1,5000,1,0,0,40,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,34,0,1,0,1,1,0,0,0,0,1,300,300,3,3,1,0
四川省,41,116600,51,5,0,0,0,1,0,0,0,1400,1,0,0,63,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,35,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
四川省,41,116600,41,1,0,0,0,1,0,0,1,2500,1,0,0,56,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,25,0,0,0,1,2,0,0,0,0,1,500,2500,5,4,1,0
四川省,41,116600,45,3,0,0,0,1,0,0,1,1500,1,0,0,36,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,29,0,1,0,1,3,0,0,1,0,1,500,2500,5,4,1,0
四川省,41,116600,48,3,0,0,0,1,0,0,1,2500,1,0,0,54,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,32,0,1,0,1,1,0,0,1,0,1,100,100,2,2,1,0
四川省,41,116600,47,5,0,0,0,1,0,0,0,1800,1,0,0,54,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,31,0,0,0,1,3,0,0,0,0,1,100,100,2,2,1,0
四川省,41,116600,60,5,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0,0,0,1,1,0,0,0,1,1,580,580,4,4,0,0
四川省,41,116600,55,2,0,1,0,0,0,0,1,1050,1,0,0,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,39,0,1,0,1,3,0,1,1,0,1,400,400,4,4,1,0
四川省,41,116600,53,3,0,0,0,0,0,0,0,400,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,37,0,0,0,1,2,0,0,0,1,1,400,400,4,4,1,0
四川省,41,116600,54,3,0,0,0,0,0,0,0,2000,0,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,38,0,0,0,1,1,0,0,0,1,1,200,200,3,3,1,0
广东省,127,265227,52,3,0,0,0,1,0,0,1,3000,0,0,0,50,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,36,1,0,0,1,3,0,1,0,0,1,200,200,3,3,1,0
四川省,41,116800,43,5,0,0,0,0,0,0,0,250,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,27,0,0,0,1,1,0,0,0,1,1,517,517,4,4,1,0
四川省,41,116800,40,3,0,0,0,0,0,0,0,150,1,0,0,63,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,0,1,0,1,3,0,0,1,1,0,0,2160,5,0,1,0
四川省,41,116800,38,2,0,0,0,0,0,0,0,0,1,0,0,15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,1,2,0,0,0,1,0,0,2160,5,0,0,0
四川省,41,116800,56,3,0,0,0,0,0,0,0,197,1,0,0,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,40,0,0,0,1,2,0,0,0,0,0,0,2384,5,0,1,0
四川省,41,116800,60,3,0,0,0,0,0,0,0,416,1,0,0,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,44,0,1,0,1,2,0,0,1,1,0,0,2384,5,0,1,0
四川省,41,116800,54,5,0,0,0,0,0,0,0,250,0,0,0,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,38,0,0,0,1,2,0,0,0,1,1,450,3955,6,4,1,0
四川省,41,116800,44,4,0,0,0,0,0,0,1,800,1,0,0,42,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,28,0,0,0,1,2,0,0,0,1,1,2000,2500,5,5,1,0
四川省,41,116800,48,5,0,0,0,1,0,0,0,3000,0,0,0,77,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,32,0,1,0,1,1,0,0,1,0,1,1200,1200,5,5,1,0
四川省,41,116800,41,3,0,0,0,1,0,0,1,4350,1,0,0,42,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,25,0,1,0,0,3,0,0,1,0,1,3000,3000,6,6,1,0
四川省,41,116800,60,4,0,0,0,0,0,0,1,0,0,0,0,42,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0,1,0,1,2,1,0,1,0,1,0,2000,5,0,0,0
四川省,41,116800,55,3,0,0,0,0,0,0,1,333,1,0,0,120,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,39,0,1,0,1,3,0,0,1,1,1,2600,4500,6,5,1,0
四川省,41,116800,56,5,0,0,0,0,0,0,1,1250,0,1,0,49,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,40,0,1,0,1,1,0,0,1,1,1,1300,1300,5,5,1,0
四川省,41,141241,51,4,0,0,0,0,0,0,1,33,0,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,35,0,0,0,1,1,0,0,0,1,1,400,400,4,4,1,0
四川省,41,141241,52,3,0,0,0,0,0,0,1,3000,1,0,0,65,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,36,0,1,0,1,2,0,0,1,0,1,400,400,4,4,1,0
四川省,41,116800,56,5,0,0,0,0,0,0,1,2000,0,0,0,36,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,40,0,1,0,1,0,0,0,1,1,1,200,200,3,3,1,0
四川省,43,117300,44,3,0,0,0,0,0,0,0,4000,1,0,0,63,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,28,1,1,0,1,2,0,1,1,0,0,0,800,4,0,1,0
四川省,43,117300,55,3,0,0,0,0,0,0,1,1000,0,0,0,49,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,39,1,0,0,1,0,0,0,0,1,1,6000,6000,6,6,1,0
四川省,43,117300,22,1,0,0,0,0,0,0,1,200,0,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,1,1,6000,6000,6,6,1,0
四川省,43,117300,49,2,0,0,0,0,0,0,0,1000,0,1,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,33,1,1,0,1,2,0,1,0,1,1,6000,6000,6,6,1,0
四川省,43,117300,31,3,0,1,0,0,0,1,1,4500,0,1,0,35,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,15,1,0,1,1,4,0,0,0,0,1,3000,71000,9,6,1,1
四川省,43,117300,41,3,0,0,0,0,0,0,1,2000,0,0,0,56,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,25,1,1,0,1,2,0,0,1,1,1,3000,71000,9,6,1,0
四川省,43,117300,42,3,0,0,0,0,0,0,1,2000,0,0,0,49,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,26,1,0,0,1,0,0,0,0,1,1,3000,71000,9,6,1,0
四川省,43,117300,56,3,0,0,0,0,0,0,0,1500,0,0,0,63,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,40,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
四川省,43,117300,52,3,0,0,0,0,0,0,0,2000,0,0,0,21,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,36,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
四川省,43,117300,32,3,0,1,0,0,0,0,1,3500,1,0,0,48,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,16,1,1,0,1,4,0,1,1,0,0,0,0,0,0,1,0
四川省,43,117300,54,1,0,0,0,0,0,0,0,2000,0,0,0,40,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,38,1,1,0,1,1,0,0,1,1,1,960,2960,6,4,1,0
四川省,43,117300,39,5,0,0,0,0,0,0,0,800,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
四川省,43,117300,60,2,0,0,0,1,0,0,0,2000,1,0,0,70,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,44,1,1,0,1,0,0,0,1,1,0,0,5000,6,0,1,0
四川省,43,117300,45,3,0,0,0,0,0,0,0,1600,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,29,1,1,0,0,0,0,0,1,0,1,1900,3000,6,5,1,0
四川省,43,117300,41,4,0,0,0,1,0,0,0,3000,1,0,0,30,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,25,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
四川省,43,117300,36,1,0,0,0,0,0,0,0,3000,0,0,0,98,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
四川省,43,117300,35,1,0,1,0,0,0,1,0,3000,1,0,0,70,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,19,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
四川省,43,117300,53,1,0,0,0,0,0,0,0,1000,0,0,0,36,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,37,1,0,0,1,1,0,0,0,1,1,1600,3600,6,5,1,0
四川省,80,727767,48,3,0,1,0,0,0,0,0,1500,0,0,0,42,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,32,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
四川省,80,472934,51,3,0,0,0,0,0,0,0,2500,0,0,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,35,0,1,1,1,1,0,0,1,0,0,0,5000,6,0,1,0
四川省,80,472934,52,4,0,1,0,0,0,1,0,700,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,36,0,0,0,1,1,0,0,0,1,0,0,5000,6,0,1,0
四川省,80,253481,53,3,0,0,0,0,0,0,0,1500,0,0,1,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,37,1,1,0,1,1,0,0,1,0,1,200,200,3,3,1,0
四川省,80,132400,47,1,0,0,0,0,0,0,0,3000,0,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,31,0,0,1,1,2,0,0,0,0,0,0,33000,8,0,1,0
四川省,80,132400,52,3,0,0,0,1,0,0,1,1800,0,0,0,48,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,36,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0
四川省,80,132400,55,4,0,0,0,0,0,0,0,300,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,39,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
四川省,80,132400,55,3,0,0,0,0,0,0,0,2000,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,39,0,1,1,1,3,0,0,1,0,1,25,23305,8,1,1,0
四川省,80,132400,55,5,0,0,0,0,0,0,0,1000,0,0,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,39,0,0,0,1,3,0,0,0,0,1,25,23305,8,1,1,0
四川省,80,132400,40,4,0,0,0,0,0,0,0,1000,0,0,0,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,24,0,0,0,1,2,0,0,0,0,0,0,38400,8,0,1,0
四川省,80,132400,45,2,0,1,0,0,0,0,1,2700,0,1,0,43,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,29,0,1,1,1,4,0,1,1,0,0,0,38400,8,0,1,1
四川省,80,132400,55,3,0,0,0,0,0,0,1,1200,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,39,0,0,1,1,3,0,0,0,0,1,300,9200,7,3,1,0
四川省,80,132400,53,4,0,0,0,0,0,0,0,350,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,37,0,0,1,1,2,0,0,0,0,1,10000,10000,7,7,1,0
四川省,80,132400,55,4,0,0,0,0,0,0,0,400,1,0,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,39,0,1,0,1,3,0,0,1,0,1,10000,10000,7,7,1,0
四川省,80,132400,44,4,0,0,0,0,0,0,0,1500,0,0,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,28,0,0,1,1,2,0,0,0,0,1,240,20240,7,3,1,0
四川省,80,472934,52,3,0,0,0,0,0,0,0,1000,0,0,0,28,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,36,0,0,0,1,1,0,0,0,1,1,15,15,1,1,1,0
四川省,80,472934,52,3,0,0,0,0,0,0,0,300,0,0,0,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,36,0,1,0,1,3,0,1,0,0,1,15,15,1,1,1,0
四川省,80,472934,29,3,0,0,0,0,0,0,0,2000,0,0,0,40,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,13,0,1,0,1,4,0,0,1,1,1,15,15,1,1,1,0
四川省,80,132400,55,1,0,0,0,0,0,0,0,2000,0,0,0,30,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,39,0,0,0,1,0,0,0,0,0,1,360,360,3,3,1,0
四川省,80,132300,45,5,0,0,0,0,0,0,1,200,0,0,0,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,29,0,0,0,1,0,0,0,0,1,1,200,200,3,3,1,0
四川省,80,132300,46,4,0,0,0,0,0,0,1,1000,1,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,30,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
四川省,80,132300,50,3,0,0,0,0,0,0,1,0,0,1,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,1,2,0,0,0,1,1,4000,9000,7,6,0,0
四川省,80,132300,52,5,0,0,0,0,0,0,1,200,1,0,0,30,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,36,0,1,0,1,0,0,0,1,1,1,4000,9000,7,6,1,0
四川省,80,132300,50,3,0,0,0,1,0,0,0,900,1,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
四川省,80,132300,47,4,0,0,0,1,0,0,1,0,0,0,0,48,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,1,260,260,3,3,0,0
四川省,80,132300,50,5,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,1,1,0,0,0,1,1,200,200,3,3,0,0
四川省,80,132300,53,5,0,0,0,0,0,0,0,83,0,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,37,0,0,0,1,0,0,0,0,1,1,225,24225,8,3,1,0
四川省,80,132300,55,3,0,0,0,0,0,0,0,167,1,0,0,42,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,39,0,1,0,1,2,0,1,1,1,1,225,24225,8,3,1,0
四川省,80,132300,46,5,0,0,0,0,0,0,0,3000,0,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,30,0,0,0,1,1,0,1,0,0,1,600,4605,6,4,1,0
四川省,80,132300,45,5,0,0,0,0,0,0,0,3000,1,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,29,0,1,0,1,0,0,0,1,1,1,600,4605,6,4,1,0
四川省,80,132200,50,2,0,0,0,0,0,0,1,0,0,0,0,112,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,1,1,2,0,0,0,1,1,104,30104,8,2,0,0
四川省,80,132200,28,3,0,0,0,1,0,0,1,2300,0,0,0,48,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,12,0,0,0,1,4,0,0,0,0,1,104,30104,8,2,1,0
四川省,80,132200,52,3,0,0,0,1,0,0,1,2200,1,0,0,84,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,36,0,1,0,1,2,0,0,0,0,1,104,30104,8,2,1,0
四川省,80,132200,33,3,0,0,0,1,0,0,1,2000,1,0,0,112,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,17,0,1,0,0,2,0,0,1,0,1,150,10950,7,3,1,0
四川省,2291,,51,3,0,0,0,1,0,0,1,2200,0,0,0,66,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,35,1,0,1,1,2,0,0,0,0,1,115,115,2,2,1,0
四川省,80,132200,47,4,0,0,0,1,0,0,1,0,0,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,1,1,0,0,0,0,1,75,80,2,2,0,0
四川省,80,132200,56,4,0,0,0,0,0,0,1,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,1,1,2,0,0,0,1,0,0,8200,7,0,0,0
四川省,80,132200,46,3,0,0,0,0,0,0,1,2500,1,0,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,30,0,1,0,0,2,0,0,1,1,0,0,48000,8,0,1,0
四川省,80,132200,53,3,0,0,0,0,0,0,1,1200,0,0,0,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,37,0,0,0,1,1,0,0,0,0,1,2400,2400,5,5,1,0
四川省,80,132200,56,2,0,0,0,1,0,0,1,2000,0,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,40,0,1,0,1,2,1,0,1,0,1,70,70,2,2,1,0
四川省,80,463443,47,2,0,0,0,0,0,0,0,5000,1,0,0,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,31,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
四川省,80,463443,48,4,0,0,0,0,0,0,1,5000,0,0,0,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,32,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
四川省,80,626830,45,3,0,1,0,0,0,0,1,4800,0,0,0,60,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,29,1,1,1,1,4,0,1,0,0,0,0,18000,7,0,1,0
四川省,80,626830,41,3,0,1,0,0,0,0,1,3000,0,0,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,25,1,0,1,1,4,0,0,0,1,0,0,18000,7,0,1,0
四川省,80,132200,37,3,0,0,0,0,0,0,0,4000,0,0,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,21,0,1,0,1,1,0,0,0,0,0,0,2000,5,0,1,0
四川省,80,132200,54,3,0,0,0,0,0,0,0,800,1,0,0,42,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,38,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
四川省,80,132200,54,3,0,0,0,0,0,0,1,2000,1,0,0,70,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,38,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
四川省,80,132200,31,4,0,0,0,1,0,0,1,2600,0,0,0,72,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,15,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
四川省,80,132200,49,3,0,0,0,1,0,0,1,2300,0,0,0,60,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,33,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
四川省,80,132200,48,3,0,0,0,0,0,0,0,0,1,0,0,49,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
四川省,80,132200,43,4,0,0,0,1,0,0,1,2000,0,0,0,84,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,27,0,1,0,0,2,0,0,1,0,1,40,45940,8,1,1,0
四川省,80,132200,60,5,0,0,0,0,0,0,0,0,0,0,0,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,1,1,30,34030,8,1,0,0
四川省,80,132100,46,3,0,1,0,0,0,0,1,4700,0,1,0,36,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,30,1,1,1,1,4,1,0,1,0,1,5760,5760,6,6,1,1
